Date,Exposed,Color,FoodLevel,ID,Stage,Length,Eggs,Worms,C_Eggs,C_Worms,Infected,Alive,Dead,Last_Alive
28,Yes,Black,0.6875,1,,4.5,0,0,0,0,1,1,0,0
35,Yes,Black,0.6875,1,,5.6,0,0,0,0,1,1,0,0
42,Yes,Black,0.6875,1,,6,0,0,0,0,1,1,0,0
49,Yes,Black,0.6875,1,,6.1,0,0,0,0,1,1,0,0
56,Yes,Black,0.6875,1,,6.5,0,0,0,0,1,1,0,0
63,Yes,Black,0.6875,1,,6.2,0,0,0,0,1,1,0,0
70,Yes,Black,0.6875,1,,6.4,0,126,0,126,1,1,0,0
77,Yes,Black,0.6875,1,,6.3,0,20,0,146,1,1,0,0
84,Yes,Black,0.6875,1,,6.3,0,49,0,195,1,1,0,0
91,Yes,Black,0.6875,1,,6.1,0,48,0,243,1,1,0,0
98,Yes,Black,0.6875,1,,6,0,74,0,317,1,1,0,0
105,Yes,Black,0.6875,1,,6.5,0,18,0,335,1,1,0,0
112,Yes,Black,0.6875,1,,6.3,0,20,0,355,1,1,0,0
119,Yes,Black,0.6875,1,,6.5,0,23,0,378,1,1,0,0
126,Yes,Black,0.6875,1,,6.3,0,56,0,434,1,1,0,0
133,Yes,Black,0.6875,1,,6.6,0,18,0,452,1,1,0,0
140,Yes,Black,0.6875,1,,6.5,0,19,0,471,1,1,0,0
147,Yes,Black,0.6875,1,,6.4,0,55,0,526,1,1,0,0
154,Yes,Black,0.6875,1,,6.8,0,55,0,581,1,1,0,0
161,Yes,Black,0.6875,1,,6.9,0,32,0,613,1,1,0,0
168,Yes,Black,0.6875,1,,6.6,0,1,0,614,1,1,0,1
175,Yes,Black,0.6875,1,,6.6,0,,0,,1,1,0,0
182,Yes,Black,0.6875,1,,,,,,,1,0,1,0
189,Yes,Black,0.6875,1,,,,,,,1,0,1,0
196,Yes,Black,0.6875,1,,,,,,,1,0,1,0
203,Yes,Black,0.6875,1,,,,,,,1,0,1,0
210,Yes,Black,0.6875,1,,,,,,,1,0,1,0
217,Yes,Black,0.6875,1,,,,,,,1,0,1,0
224,Yes,Black,0.6875,1,,,,,,,1,0,1,0
231,Yes,Black,0.6875,1,,,,,,,1,0,1,0
238,Yes,Black,0.6875,1,,,,,,,1,0,1,0
245,Yes,Black,0.6875,1,,,,,,,1,0,1,0
28,Yes,Black,0.6875,3,,4.4,0,0,0,0,1,1,0,0
35,Yes,Black,0.6875,3,,5.9,0,0,0,0,1,1,0,0
42,Yes,Black,0.6875,3,,5.6,0,0,0,0,1,1,0,0
49,Yes,Black,0.6875,3,,6.5,0,0,0,0,1,1,0,0
56,Yes,Black,0.6875,3,,6.5,0,0,0,0,1,1,0,0
63,Yes,Black,0.6875,3,,6.5,0,0,0,0,1,1,0,0
70,Yes,Black,0.6875,3,,6.5,0,22,0,22,1,1,0,0
77,Yes,Black,0.6875,3,,6.6,0,64,0,86,1,1,0,0
84,Yes,Black,0.6875,3,,6.6,0,108,0,194,1,1,0,0
91,Yes,Black,0.6875,3,,6.7,0,0,0,194,1,1,0,1
98,Yes,Black,0.6875,3,,7,0,,0,,1,1,0,0
105,Yes,Black,0.6875,3,,,,,,,1,0,1,0
112,Yes,Black,0.6875,3,,,,,,,1,0,1,0
119,Yes,Black,0.6875,3,,,,,,,1,0,1,0
126,Yes,Black,0.6875,3,,,,,,,1,0,1,0
133,Yes,Black,0.6875,3,,,,,,,1,0,1,0
140,Yes,Black,0.6875,3,,,,,,,1,0,1,0
147,Yes,Black,0.6875,3,,,,,,,1,0,1,0
154,Yes,Black,0.6875,3,,,,,,,1,0,1,0
161,Yes,Black,0.6875,3,,,,,,,1,0,1,0
168,Yes,Black,0.6875,3,,,,,,,1,0,1,0
175,Yes,Black,0.6875,3,,,,,,,1,0,1,0
182,Yes,Black,0.6875,3,,,,,,,1,0,1,0
189,Yes,Black,0.6875,3,,,,,,,1,0,1,0
196,Yes,Black,0.6875,3,,,,,,,1,0,1,0
203,Yes,Black,0.6875,3,,,,,,,1,0,1,0
210,Yes,Black,0.6875,3,,,,,,,1,0,1,0
217,Yes,Black,0.6875,3,,,,,,,1,0,1,0
224,Yes,Black,0.6875,3,,,,,,,1,0,1,0
231,Yes,Black,0.6875,3,,,,,,,1,0,1,0
238,Yes,Black,0.6875,3,,,,,,,1,0,1,0
245,Yes,Black,0.6875,3,,,,,,,1,0,1,0
28,Yes,Black,0.6875,5,,6,0,0,0,0,1,1,0,0
35,Yes,Black,0.6875,5,,5.1,0,0,0,0,1,1,0,0
42,Yes,Black,0.6875,5,,5.9,0,0,0,0,1,1,0,0
49,Yes,Black,0.6875,5,,5.6,0,0,0,0,1,1,0,0
56,Yes,Black,0.6875,5,,5.5,0,0,0,0,1,1,0,0
63,Yes,Black,0.6875,5,,5.8,0,0,0,0,1,1,0,0
70,Yes,Black,0.6875,5,,5.8,0,0,0,0,1,1,0,0
77,Yes,Black,0.6875,5,,5.8,0,11,0,11,1,1,0,0
84,Yes,Black,0.6875,5,,5.9,0,17,0,28,1,1,0,0
91,Yes,Black,0.6875,5,,6.5,0,56,0,84,1,1,0,0
98,Yes,Black,0.6875,5,,6.8,0,3,0,87,1,1,0,0
105,Yes,Black,0.6875,5,,6,0,7,0,94,1,1,0,0
112,Yes,Black,0.6875,5,,6,0,11,0,105,1,1,0,0
119,Yes,Black,0.6875,5,,6.4,0,33,0,138,1,1,0,0
126,Yes,Black,0.6875,5,,6.3,0,40,0,178,1,1,0,0
133,Yes,Black,0.6875,5,,5.9,0,19,0,197,1,1,0,0
140,Yes,Black,0.6875,5,,6.2,0,20,0,217,1,1,0,0
147,Yes,Black,0.6875,5,,6.5,0,62,0,279,1,1,0,0
154,Yes,Black,0.6875,5,,6.2,0,96,0,375,1,1,0,0
161,Yes,Black,0.6875,5,,6.6,0,27,0,402,1,1,0,1
168,Yes,Black,0.6875,5,,6.4,0,,0,,1,1,0,0
175,Yes,Black,0.6875,5,,,,,,,1,0,1,0
182,Yes,Black,0.6875,5,,,,,,,1,0,1,0
189,Yes,Black,0.6875,5,,,,,,,1,0,1,0
196,Yes,Black,0.6875,5,,,,,,,1,0,1,0
203,Yes,Black,0.6875,5,,,,,,,1,0,1,0
210,Yes,Black,0.6875,5,,,,,,,1,0,1,0
217,Yes,Black,0.6875,5,,,,,,,1,0,1,0
224,Yes,Black,0.6875,5,,,,,,,1,0,1,0
231,Yes,Black,0.6875,5,,,,,,,1,0,1,0
238,Yes,Black,0.6875,5,,,,,,,1,0,1,0
245,Yes,Black,0.6875,5,,,,,,,1,0,1,0
28,Yes,Black,0.6875,6,,5.9,0,0,0,0,1,1,0,0
35,Yes,Black,0.6875,6,,6.3,0,0,0,0,1,1,0,0
42,Yes,Black,0.6875,6,,6,0,0,0,0,1,1,0,0
49,Yes,Black,0.6875,6,,6.3,0,0,0,0,1,1,0,0
56,Yes,Black,0.6875,6,,6.3,0,0,0,0,1,1,0,0
63,Yes,Black,0.6875,6,,6.4,0,0,0,0,1,1,0,0
70,Yes,Black,0.6875,6,,6.4,0,7,0,7,1,1,0,0
77,Yes,Black,0.6875,6,,6.2,0,17,0,24,1,1,0,0
84,Yes,Black,0.6875,6,,6.5,0,81,0,105,1,1,0,1
91,Yes,Black,0.6875,6,,6,0,,0,,1,1,0,0
98,Yes,Black,0.6875,6,,,,,,,1,0,1,0
105,Yes,Black,0.6875,6,,,,,,,1,0,1,0
112,Yes,Black,0.6875,6,,,,,,,1,0,1,0
119,Yes,Black,0.6875,6,,,,,,,1,0,1,0
126,Yes,Black,0.6875,6,,,,,,,1,0,1,0
133,Yes,Black,0.6875,6,,,,,,,1,0,1,0
140,Yes,Black,0.6875,6,,,,,,,1,0,1,0
147,Yes,Black,0.6875,6,,,,,,,1,0,1,0
154,Yes,Black,0.6875,6,,,,,,,1,0,1,0
161,Yes,Black,0.6875,6,,,,,,,1,0,1,0
168,Yes,Black,0.6875,6,,,,,,,1,0,1,0
175,Yes,Black,0.6875,6,,,,,,,1,0,1,0
182,Yes,Black,0.6875,6,,,,,,,1,0,1,0
189,Yes,Black,0.6875,6,,,,,,,1,0,1,0
196,Yes,Black,0.6875,6,,,,,,,1,0,1,0
203,Yes,Black,0.6875,6,,,,,,,1,0,1,0
210,Yes,Black,0.6875,6,,,,,,,1,0,1,0
217,Yes,Black,0.6875,6,,,,,,,1,0,1,0
224,Yes,Black,0.6875,6,,,,,,,1,0,1,0
231,Yes,Black,0.6875,6,,,,,,,1,0,1,0
238,Yes,Black,0.6875,6,,,,,,,1,0,1,0
245,Yes,Black,0.6875,6,,,,,,,1,0,1,0
28,Yes,Black,0.6875,7,,4.8,0,0,0,0,1,1,0,0
35,Yes,Black,0.6875,7,,5.4,0,0,0,0,1,1,0,0
42,Yes,Black,0.6875,7,,5.7,0,0,0,0,1,1,0,0
49,Yes,Black,0.6875,7,,5.8,0,0,0,0,1,1,0,0
56,Yes,Black,0.6875,7,,6.8,0,0,0,0,1,1,0,0
63,Yes,Black,0.6875,7,,6.6,0,0,0,0,1,1,0,0
70,Yes,Black,0.6875,7,,6.6,0,9,0,9,1,1,0,0
77,Yes,Black,0.6875,7,,6.4,0,14,0,23,1,1,0,0
84,Yes,Black,0.6875,7,,6.5,0,3,0,26,1,1,0,0
91,Yes,Black,0.6875,7,,6.3,0,49,0,75,1,1,0,0
98,Yes,Black,0.6875,7,,6.6,0,130,0,205,1,1,0,0
105,Yes,Black,0.6875,7,,6.5,0,4,0,209,1,1,0,0
112,Yes,Black,0.6875,7,,6.4,0,14,0,223,1,1,0,0
119,Yes,Black,0.6875,7,,6.8,0,3,0,226,1,1,0,0
126,Yes,Black,0.6875,7,,6.4,0,18,0,244,1,1,0,0
133,Yes,Black,0.6875,7,,6.7,0,9,0,253,1,1,0,0
140,Yes,Black,0.6875,7,,6.5,0,9,0,262,1,1,0,0
147,Yes,Black,0.6875,7,,6.3,0,14,0,276,1,1,0,0
154,Yes,Black,0.6875,7,,6.4,0,38,0,314,1,1,0,0
161,Yes,Black,0.6875,7,,6.5,0,2,0,316,1,1,0,1
168,Yes,Black,0.6875,7,,6.4,0,,0,,1,1,0,0
175,Yes,Black,0.6875,7,,,,,,,1,0,1,0
182,Yes,Black,0.6875,7,,,,,,,1,0,1,0
189,Yes,Black,0.6875,7,,,,,,,1,0,1,0
196,Yes,Black,0.6875,7,,,,,,,1,0,1,0
203,Yes,Black,0.6875,7,,,,,,,1,0,1,0
210,Yes,Black,0.6875,7,,,,,,,1,0,1,0
217,Yes,Black,0.6875,7,,,,,,,1,0,1,0
224,Yes,Black,0.6875,7,,,,,,,1,0,1,0
231,Yes,Black,0.6875,7,,,,,,,1,0,1,0
238,Yes,Black,0.6875,7,,,,,,,1,0,1,0
245,Yes,Black,0.6875,7,,,,,,,1,0,1,0
28,Yes,Black,0.6875,8,,4.7,0,0,0,0,1,1,0,0
35,Yes,Black,0.6875,8,,5,0,0,0,0,1,1,0,0
42,Yes,Black,0.6875,8,,5.8,0,0,0,0,1,1,0,0
49,Yes,Black,0.6875,8,,6.3,0,0,0,0,1,1,0,0
56,Yes,Black,0.6875,8,,6.4,0,0,0,0,1,1,0,0
63,Yes,Black,0.6875,8,,6.5,0,0,0,0,1,1,0,0
70,Yes,Black,0.6875,8,,6.4,0,39,0,39,1,1,0,0
77,Yes,Black,0.6875,8,,6.2,0,42,0,81,1,1,0,0
84,Yes,Black,0.6875,8,,6.2,0,0,0,81,1,1,0,1
91,Yes,Black,0.6875,8,,6.8,0,,0,,1,1,0,0
98,Yes,Black,0.6875,8,,,,,,,1,0,1,0
105,Yes,Black,0.6875,8,,,,,,,1,0,1,0
112,Yes,Black,0.6875,8,,,,,,,1,0,1,0
119,Yes,Black,0.6875,8,,,,,,,1,0,1,0
126,Yes,Black,0.6875,8,,,,,,,1,0,1,0
133,Yes,Black,0.6875,8,,,,,,,1,0,1,0
140,Yes,Black,0.6875,8,,,,,,,1,0,1,0
147,Yes,Black,0.6875,8,,,,,,,1,0,1,0
154,Yes,Black,0.6875,8,,,,,,,1,0,1,0
161,Yes,Black,0.6875,8,,,,,,,1,0,1,0
168,Yes,Black,0.6875,8,,,,,,,1,0,1,0
175,Yes,Black,0.6875,8,,,,,,,1,0,1,0
182,Yes,Black,0.6875,8,,,,,,,1,0,1,0
189,Yes,Black,0.6875,8,,,,,,,1,0,1,0
196,Yes,Black,0.6875,8,,,,,,,1,0,1,0
203,Yes,Black,0.6875,8,,,,,,,1,0,1,0
210,Yes,Black,0.6875,8,,,,,,,1,0,1,0
217,Yes,Black,0.6875,8,,,,,,,1,0,1,0
224,Yes,Black,0.6875,8,,,,,,,1,0,1,0
231,Yes,Black,0.6875,8,,,,,,,1,0,1,0
238,Yes,Black,0.6875,8,,,,,,,1,0,1,0
245,Yes,Black,0.6875,8,,,,,,,1,0,1,0
28,Yes,Black,0.6875,9,,5.3,0,0,0,0,1,1,0,0
35,Yes,Black,0.6875,9,,5.6,0,0,0,0,1,1,0,0
42,Yes,Black,0.6875,9,,5.7,0,0,0,0,1,1,0,0
49,Yes,Black,0.6875,9,,5.8,0,0,0,0,1,1,0,0
56,Yes,Black,0.6875,9,,6,0,0,0,0,1,1,0,0
63,Yes,Black,0.6875,9,,6.1,0,0,0,0,1,1,0,0
70,Yes,Black,0.6875,9,,6,0,0,0,0,1,1,0,0
77,Yes,Black,0.6875,9,,6,0,41,0,41,1,1,0,0
84,Yes,Black,0.6875,9,,6,0,18,0,59,1,1,0,0
91,Yes,Black,0.6875,9,,5.8,0,23,0,82,1,1,0,0
98,Yes,Black,0.6875,9,,5.9,0,47,0,129,1,1,0,0
105,Yes,Black,0.6875,9,,5.9,0,8,0,137,1,1,0,0
112,Yes,Black,0.6875,9,,5.9,0,3,0,140,1,1,0,0
119,Yes,Black,0.6875,9,,6.1,0,24,0,164,1,1,0,0
126,Yes,Black,0.6875,9,,6.3,0,63,0,227,1,1,0,0
133,Yes,Black,0.6875,9,,6.1,0,31,0,258,1,1,0,0
140,Yes,Black,0.6875,9,,6.1,0,29,0,287,1,1,0,0
147,Yes,Black,0.6875,9,,6.1,0,30,0,317,1,1,0,1
154,Yes,Black,0.6875,9,,6.4,0,,0,,1,1,0,0
161,Yes,Black,0.6875,9,,,,,,,1,0,1,0
168,Yes,Black,0.6875,9,,,,,,,1,0,1,0
175,Yes,Black,0.6875,9,,,,,,,1,0,1,0
182,Yes,Black,0.6875,9,,,,,,,1,0,1,0
189,Yes,Black,0.6875,9,,,,,,,1,0,1,0
196,Yes,Black,0.6875,9,,,,,,,1,0,1,0
203,Yes,Black,0.6875,9,,,,,,,1,0,1,0
210,Yes,Black,0.6875,9,,,,,,,1,0,1,0
217,Yes,Black,0.6875,9,,,,,,,1,0,1,0
224,Yes,Black,0.6875,9,,,,,,,1,0,1,0
231,Yes,Black,0.6875,9,,,,,,,1,0,1,0
238,Yes,Black,0.6875,9,,,,,,,1,0,1,0
245,Yes,Black,0.6875,9,,,,,,,1,0,1,0
28,Yes,Black,0.6875,11,,4,0,0,0,0,1,1,0,0
35,Yes,Black,0.6875,11,,6.1,0,0,0,0,1,1,0,0
42,Yes,Black,0.6875,11,,6.4,0,0,0,0,1,1,0,0
49,Yes,Black,0.6875,11,,6.7,0,0,0,0,1,1,0,0
56,Yes,Black,0.6875,11,,6.5,0,0,0,0,1,1,0,0
63,Yes,Black,0.6875,11,,6.8,0,0,0,0,1,1,0,0
70,Yes,Black,0.6875,11,,6.7,0,0,0,0,1,1,0,0
77,Yes,Black,0.6875,11,,6.6,0,37,0,37,1,1,0,0
84,Yes,Black,0.6875,11,,6.9,0,21,0,58,1,1,0,0
91,Yes,Black,0.6875,11,,6.6,0,31,0,89,1,1,0,0
98,Yes,Black,0.6875,11,,6.5,0,4,0,93,1,1,0,0
105,Yes,Black,0.6875,11,,6.6,0,7,0,100,1,1,0,0
112,Yes,Black,0.6875,11,,6.3,0,2,0,102,1,1,0,0
119,Yes,Black,0.6875,11,,6.1,0,6,0,108,1,1,0,0
126,Yes,Black,0.6875,11,,6.4,0,27,0,135,1,1,0,0
133,Yes,Black,0.6875,11,,6.7,0,36,0,171,1,1,0,0
140,Yes,Black,0.6875,11,,6.2,0,39,0,210,1,1,0,0
147,Yes,Black,0.6875,11,,6.2,0,42,0,252,1,1,0,0
154,Yes,Black,0.6875,11,,6.4,0,188,0,440,1,1,0,0
161,Yes,Black,0.6875,11,,6.4,0,12,0,452,1,1,0,1
168,Yes,Black,0.6875,11,,6.3,0,,0,,1,1,0,0
175,Yes,Black,0.6875,11,,,,,,,1,0,1,0
182,Yes,Black,0.6875,11,,,,,,,1,0,1,0
189,Yes,Black,0.6875,11,,,,,,,1,0,1,0
196,Yes,Black,0.6875,11,,,,,,,1,0,1,0
203,Yes,Black,0.6875,11,,,,,,,1,0,1,0
210,Yes,Black,0.6875,11,,,,,,,1,0,1,0
217,Yes,Black,0.6875,11,,,,,,,1,0,1,0
224,Yes,Black,0.6875,11,,,,,,,1,0,1,0
231,Yes,Black,0.6875,11,,,,,,,1,0,1,0
238,Yes,Black,0.6875,11,,,,,,,1,0,1,0
245,Yes,Black,0.6875,11,,,,,,,1,0,1,0
28,Yes,Black,0.6875,12,,4.3,0,0,0,0,1,1,0,0
35,Yes,Black,0.6875,12,,4.9,0,0,0,0,1,1,0,0
42,Yes,Black,0.6875,12,,6.3,0,0,0,0,1,1,0,0
49,Yes,Black,0.6875,12,,6.1,0,0,0,0,1,1,0,0
56,Yes,Black,0.6875,12,,6.3,0,0,0,0,1,1,0,0
63,Yes,Black,0.6875,12,,6.3,0,0,0,0,1,1,0,0
70,Yes,Black,0.6875,12,,6.3,0,134,0,134,1,1,0,0
77,Yes,Black,0.6875,12,,6.3,0,143,0,277,1,1,0,0
84,Yes,Black,0.6875,12,,6.2,0,164,0,441,1,1,0,0
91,Yes,Black,0.6875,12,,6.2,0,100,0,541,1,1,0,1
98,Yes,Black,0.6875,12,,6.5,0,,0,,1,1,0,0
105,Yes,Black,0.6875,12,,,,,,,1,0,1,0
112,Yes,Black,0.6875,12,,,,,,,1,0,1,0
119,Yes,Black,0.6875,12,,,,,,,1,0,1,0
126,Yes,Black,0.6875,12,,,,,,,1,0,1,0
133,Yes,Black,0.6875,12,,,,,,,1,0,1,0
140,Yes,Black,0.6875,12,,,,,,,1,0,1,0
147,Yes,Black,0.6875,12,,,,,,,1,0,1,0
154,Yes,Black,0.6875,12,,,,,,,1,0,1,0
161,Yes,Black,0.6875,12,,,,,,,1,0,1,0
168,Yes,Black,0.6875,12,,,,,,,1,0,1,0
175,Yes,Black,0.6875,12,,,,,,,1,0,1,0
182,Yes,Black,0.6875,12,,,,,,,1,0,1,0
189,Yes,Black,0.6875,12,,,,,,,1,0,1,0
196,Yes,Black,0.6875,12,,,,,,,1,0,1,0
203,Yes,Black,0.6875,12,,,,,,,1,0,1,0
210,Yes,Black,0.6875,12,,,,,,,1,0,1,0
217,Yes,Black,0.6875,12,,,,,,,1,0,1,0
224,Yes,Black,0.6875,12,,,,,,,1,0,1,0
231,Yes,Black,0.6875,12,,,,,,,1,0,1,0
238,Yes,Black,0.6875,12,,,,,,,1,0,1,0
245,Yes,Black,0.6875,12,,,,,,,1,0,1,0
28,Yes,Black,0.6875,13,,4.7,0,0,0,0,1,1,0,0
35,Yes,Black,0.6875,13,,5,0,0,0,0,1,1,0,0
42,Yes,Black,0.6875,13,,5.5,0,0,0,0,1,1,0,0
49,Yes,Black,0.6875,13,,6,0,0,0,0,1,1,0,0
56,Yes,Black,0.6875,13,,6.1,0,0,0,0,1,1,0,0
63,Yes,Black,0.6875,13,,6,0,0,0,0,1,1,0,0
70,Yes,Black,0.6875,13,,6,0,102,0,102,1,1,0,0
77,Yes,Black,0.6875,13,,6,0,99,0,201,1,1,0,0
84,Yes,Black,0.6875,13,,6.1,0,81,0,282,1,1,0,0
91,Yes,Black,0.6875,13,,6,0,63,0,345,1,1,0,0
98,Yes,Black,0.6875,13,,6.4,0,88,0,433,1,1,0,0
105,Yes,Black,0.6875,13,,6.3,0,19,0,452,1,1,0,0
112,Yes,Black,0.6875,13,,6.3,0,21,0,473,1,1,0,0
119,Yes,Black,0.6875,13,,6.1,0,23,0,496,1,1,0,0
126,Yes,Black,0.6875,13,,6.2,0,46,0,542,1,1,0,0
133,Yes,Black,0.6875,13,,6.2,0,52,0,594,1,1,0,0
140,Yes,Black,0.6875,13,,6.7,0,22,0,616,1,1,0,0
147,Yes,Black,0.6875,13,,6.7,0,12,0,628,1,1,0,0
154,Yes,Black,0.6875,13,,6.7,0,31,0,659,1,1,0,0
161,Yes,Black,0.6875,13,,6.9,0,7,0,666,1,1,0,0
168,Yes,Black,0.6875,13,,6.8,0,0,0,666,1,1,0,0
175,Yes,Black,0.6875,13,,6.7,0,0,0,666,1,1,0,1
182,Yes,Black,0.6875,13,,6.9,0,,0,,1,1,0,0
189,Yes,Black,0.6875,13,,,,,,,1,0,1,0
196,Yes,Black,0.6875,13,,,,,,,1,0,1,0
203,Yes,Black,0.6875,13,,,,,,,1,0,1,0
210,Yes,Black,0.6875,13,,,,,,,1,0,1,0
217,Yes,Black,0.6875,13,,,,,,,1,0,1,0
224,Yes,Black,0.6875,13,,,,,,,1,0,1,0
231,Yes,Black,0.6875,13,,,,,,,1,0,1,0
238,Yes,Black,0.6875,13,,,,,,,1,0,1,0
245,Yes,Black,0.6875,13,,,,,,,1,0,1,0
28,Yes,Brown,1.375,1,,5,0,0,0,0,1,1,0,0
35,Yes,Brown,1.375,1,,6.5,0,0,0,0,1,1,0,0
42,Yes,Brown,1.375,1,,6.9,0,0,0,0,1,1,0,0
49,Yes,Brown,1.375,1,,7.6,0,0,0,0,1,1,0,0
56,Yes,Brown,1.375,1,,7.6,0,0,0,0,1,1,0,0
63,Yes,Brown,1.375,1,,7.8,0,0,0,0,1,1,0,0
70,Yes,Brown,1.375,1,,8.4,0,572,0,572,1,1,0,0
77,Yes,Brown,1.375,1,,8.2,0,225,0,797,1,1,0,0
84,Yes,Brown,1.375,1,,8.3,0,678,0,1475,1,1,0,0
91,Yes,Brown,1.375,1,,8.1,0,129,0,1604,1,1,0,0
98,Yes,Brown,1.375,1,,8.8,0,212,0,1816,1,1,0,0
105,Yes,Brown,1.375,1,,8.7,0,63,0,1879,1,1,0,0
112,Yes,Brown,1.375,1,,8.7,0,322,0,2201,1,1,0,0
119,Yes,Brown,1.375,1,,8.5,0,185,0,2386,1,1,0,0
126,Yes,Brown,1.375,1,,8.6,0,188,0,2574,1,1,0,0
133,Yes,Brown,1.375,1,,8.8,0,83,0,2657,1,1,0,0
140,Yes,Brown,1.375,1,,8.6,0,183,0,2840,1,1,0,0
147,Yes,Brown,1.375,1,,8.6,0,230,0,3070,1,1,0,0
154,Yes,Brown,1.375,1,,8.8,0,161,0,3231,1,1,0,0
161,Yes,Brown,1.375,1,,9.1,0,202,0,3433,1,1,0,0
168,Yes,Brown,1.375,1,,9.1,0,116,0,3549,1,1,0,1
175,Yes,Brown,1.375,1,,8.9,0,,0,,1,1,0,0
182,Yes,Brown,1.375,1,,,,,,,1,0,1,0
189,Yes,Brown,1.375,1,,,,,,,1,0,1,0
196,Yes,Brown,1.375,1,,,,,,,1,0,1,0
203,Yes,Brown,1.375,1,,,,,,,1,0,1,0
210,Yes,Brown,1.375,1,,,,,,,1,0,1,0
217,Yes,Brown,1.375,1,,,,,,,1,0,1,0
224,Yes,Brown,1.375,1,,,,,,,1,0,1,0
231,Yes,Brown,1.375,1,,,,,,,1,0,1,0
238,Yes,Brown,1.375,1,,,,,,,1,0,1,0
245,Yes,Brown,1.375,1,,,,,,,1,0,1,0
28,Yes,Brown,1.375,2,,4.4,0,0,0,0,1,1,0,0
35,Yes,Brown,1.375,2,,5.1,0,0,0,0,1,1,0,0
42,Yes,Brown,1.375,2,,5.1,0,0,0,0,1,1,0,0
49,Yes,Brown,1.375,2,,6.5,0,0,0,0,1,1,0,0
56,Yes,Brown,1.375,2,,7.1,0,0,0,0,1,1,0,0
63,Yes,Brown,1.375,2,,7,0,0,0,0,1,1,0,0
70,Yes,Brown,1.375,2,,7.7,0,241,0,241,1,1,0,0
77,Yes,Brown,1.375,2,,7.4,0,169,0,410,1,1,0,0
84,Yes,Brown,1.375,2,,7.4,0,192,0,602,1,1,0,0
91,Yes,Brown,1.375,2,,7.5,0,148,0,750,1,1,0,0
98,Yes,Brown,1.375,2,,7.9,0,205,0,955,1,1,0,0
105,Yes,Brown,1.375,2,,7.8,0,118,0,1073,1,1,0,0
112,Yes,Brown,1.375,2,,7.6,0,183,0,1256,1,1,0,0
119,Yes,Brown,1.375,2,,7.5,0,231,0,1487,1,1,0,0
126,Yes,Brown,1.375,2,,7.6,0,146,0,1633,1,1,0,0
133,Yes,Brown,1.375,2,,7.5,0,17,0,1650,1,1,0,0
140,Yes,Brown,1.375,2,,7.6,0,40,0,1690,1,1,0,0
147,Yes,Brown,1.375,2,,7.5,0,113,0,1803,1,1,0,0
154,Yes,Brown,1.375,2,,7.9,0,86,0,1889,1,1,0,0
161,Yes,Brown,1.375,2,,7.9,0,31,0,1920,1,1,0,1
168,Yes,Brown,1.375,2,,7.6,0,,0,,1,1,0,0
175,Yes,Brown,1.375,2,,,,,,,1,0,1,0
182,Yes,Brown,1.375,2,,,,,,,1,0,1,0
189,Yes,Brown,1.375,2,,,,,,,1,0,1,0
196,Yes,Brown,1.375,2,,,,,,,1,0,1,0
203,Yes,Brown,1.375,2,,,,,,,1,0,1,0
210,Yes,Brown,1.375,2,,,,,,,1,0,1,0
217,Yes,Brown,1.375,2,,,,,,,1,0,1,0
224,Yes,Brown,1.375,2,,,,,,,1,0,1,0
231,Yes,Brown,1.375,2,,,,,,,1,0,1,0
238,Yes,Brown,1.375,2,,,,,,,1,0,1,0
245,Yes,Brown,1.375,2,,,,,,,1,0,1,0
28,Yes,Brown,1.375,3,,4.5,0,0,0,0,1,1,0,0
35,Yes,Brown,1.375,3,,5.2,0,0,0,0,1,1,0,0
42,Yes,Brown,1.375,3,,5.8,0,0,0,0,1,1,0,0
49,Yes,Brown,1.375,3,,6,0,0,0,0,1,1,0,0
56,Yes,Brown,1.375,3,,6.6,0,0,0,0,1,1,0,0
63,Yes,Brown,1.375,3,,7.1,0,0,0,0,1,1,0,0
70,Yes,Brown,1.375,3,,7.6,0,241,0,241,1,1,0,0
77,Yes,Brown,1.375,3,,7.4,0,149,0,390,1,1,0,0
84,Yes,Brown,1.375,3,,7.3,0,264,0,654,1,1,0,0
91,Yes,Brown,1.375,3,,7.6,0,182,0,836,1,1,0,0
98,Yes,Brown,1.375,3,,7.9,0,334,0,1170,1,1,0,0
105,Yes,Brown,1.375,3,,7.8,0,72,0,1242,1,1,0,0
112,Yes,Brown,1.375,3,,7.8,0,143,0,1385,1,1,0,0
119,Yes,Brown,1.375,3,,7.8,0,131,0,1516,1,1,0,0
126,Yes,Brown,1.375,3,,7.9,0,152,0,1668,1,1,0,0
133,Yes,Brown,1.375,3,,8.1,0,34,0,1702,1,1,0,0
140,Yes,Brown,1.375,3,,7.6,0,119,0,1821,1,1,0,0
147,Yes,Brown,1.375,3,,8.1,0,186,0,2007,1,1,0,0
154,Yes,Brown,1.375,3,,8.1,0,290,0,2297,1,1,0,0
161,Yes,Brown,1.375,3,,8,0,123,0,2420,1,1,0,1
168,Yes,Brown,1.375,3,,7.7,0,,0,,1,1,0,0
175,Yes,Brown,1.375,3,,,,,,,1,0,1,0
182,Yes,Brown,1.375,3,,,,,,,1,0,1,0
189,Yes,Brown,1.375,3,,,,,,,1,0,1,0
196,Yes,Brown,1.375,3,,,,,,,1,0,1,0
203,Yes,Brown,1.375,3,,,,,,,1,0,1,0
210,Yes,Brown,1.375,3,,,,,,,1,0,1,0
